query,source,author,title,description,url,publishedAt,content
India elections,The Times of India,ET Online,"‘Who gave Priyanka, Rahul Gandhi the right?’: Minta Devi slams use of her name, photo in voter chori protest by India bloc",Minta Devi from Bihar’s Siwan district has questioned why her name and alleged age of 124 were printed on T-shirts worn by Opposition MPs protesting against the Election Commission’s revision of voter rolls. The 35-year-old says she never gave permission and …,https://economictimes.indiatimes.com/news/new-updates/who-gave-priyanka-rahul-gandhi-the-right-minta-devi-slams-use-of-her-name-photo-in-voter-chori-protest-by-india-bloc/articleshow/123263164.cms,2025-08-12T17:43:46Z,A woman from Bihars Siwan district has publicly objected to her name being used in Opposition protests against the Election Commissions (EC) revision of electoral rolls.Minta Devi discovered days lat… [+3816 chars]
India elections,The Times of India,PTI,"Shah, Sonia, Kharge vote in keenly-contested Constitution Club election","Key political figures, including Amit Shah and Sonia Gandhi, participated in the Constitution Club of India elections, where Rajiv Pratap Rudy faced a strong challenge from Sanjeev Balyan for a crucial position.",https://timesofindia.indiatimes.com/india/shah-sonia-kharge-vote-in-keenly-contested-constitution-club-election/articleshow/123262990.cms,2025-08-12T17:07:43Z,"Home, away from home: These 7 species of fish have mastered life on land"
India elections,BusinessLine,BL New Delhi Bureau,A  close BJP vs BJP contest at the stately Constitution Club of India,"With RP Rudy pitted against Sanjeev Baliyan, the who’s who of Delhi’s political elite turned up to vote at the club elections",https://www.thehindubusinessline.com/news/a-close-bjp-vs-bjp-contest-at-the-stately-constitution-club-of-india/article69925578.ece,2025-08-12T15:49:44Z,"The 77-year old Constitution Club of India (CCI) on Delhis Rafi Marg is the scene of an enthralling BJP vs BJP fight, as two candidates from the party are throwing all their might into the clubs elec… [+2455 chars]"
India elections,BusinessLine,,Strategic shift,An assertion of strategic autonomy makes business sense too,https://www.thehindubusinessline.com/opinion/editorial/strategic-shift/article69924076.ece,2025-08-12T15:36:52Z,India seems to be making a timely and strategic shift away from its hitherto careful balancing of trade and geo-political ties between the US and China/Russia/Global South groupings. New Delhis recal… [+2859 chars]
India elections,The Times of India,PTI,Timeline of National Sports Governance Bill: How India's landmark sports bill took shape,"Parliament approved the National Sports Governance Bill. This marks the end of a decade-long effort to reform sports administration. The bill aims to bring accountability through a National Sports Board, Tribunal, and Election Panel. Sports Minister Mansukh M…",https://economictimes.indiatimes.com/news/sports/timeline-of-a-national-sports-governance-bill-how-indias-landmark-sports-bill-took-shape/articleshow/123261342.cms,2025-08-12T15:08:53Z,"New Delhi: The path-breaking National Sports Governance Bill was passed in the Parliament on Tuesday, completing a journey that began more than a decade ago and involved several ups and downs for the… [+5409 chars]"
India elections,The Indian Express,Express News Service,"Citizenship is in Parliament’s domain, but ECI can include citizens and exclude non-citizens as voters: SC","Presiding over a Supreme Court bench hearing petitions challenging the ECI’s special intensive revision (SIR) in Bihar,  Justice Surya Kant says the litigation 'largely' seems to be 'a case of trust deficiency'.",https://indianexpress.com/article/india/bihar-sir-roll-revision-citizenship-parliament-domain-eci-include-exclude-non-citizens-as-voters-sc-10184392/,2025-08-12T14:46:53Z,"While holding that the Election Commission of India (ECI) can decide to include a citizen in the voter list or exclude a non-citizen from it, the Supreme Court on Monday expressed dissatisfaction wit… [+7597 chars]"
India elections,The Times of India,PTI,Bills on sports will help sportsmen improve performance in sporting events globally: Mansukh Mandaviya,"Parliament has approved two new sports bills aimed at enhancing India's performance in global sporting events. Union Minister Mansukh Mandaviya stated that the National Anti-Doping (Amendment) Bill, 2025, and The National Sports Governance Bill, 2025, seek to…",https://economictimes.indiatimes.com/news/sports/bills-on-sports-will-help-sportsmen-improve-performance-in-sporting-events-globally-mandaviya/articleshow/123260711.cms,2025-08-12T14:20:42Z,"New Delhi: Union Minister for Youth Affairs and Sports Mansukh Mandaviya on Tuesday said the two new bills on sports, approved by Parliament, will help sportsmen improve their performance in sporting… [+4419 chars]"
India economy,RT,RT,"Security first, but what’s next? Russia is changing the game in Africa","Moscow steps up its support for the Sahel nations aiding them in securing sovereignty, particularly through advancements in e-governance Read Full Article at RT.com",https://www.rt.com/africa/623175-sahel-russia-tsivilev-visit/,2025-08-18T14:36:50Z,"At the end of July, a white-and-blue plane bearing the Russian flag touched down on the sweltering runway in Bamako, Mali. ne may have expected an official from the Ministry of Defense carrying milit… [+8079 chars]"
India economy,Nep123.com,Editor, Reliance Spinning Mills Soars! Annual Profits Up 42%  #Nepal #Business #Success,"Reliance Spinning Mills: A Successful Comeback and Growth Story in the Nepalese Textile Industry! Kathmandu, get ready for some exciting news! Reliance Spinning Mills, a leading name in the Nepalese spinning industry, is back on track after navigating challen…",https://nep123.com/reliance-spinning-mills-soars-annual-profits-up-42-nepal-business-success-4/,2025-08-18T14:01:50Z,"Kathmandu, get ready for some exciting news! Reliance Spinning Mills, a leading name in the Nepalese spinning industry, is back on track after navigating challenges like the global COVID-19 pandemic … [+2739 chars]"
India economy,GlobeNewswire,Precedence Research,Circular Economy in Packaging Market Driving Sustainable Growth to 2034 | Towards Packaging,"According to Towards Packaging consultants, the global circular economy in packaging market is projected to grow significantly by 2034 from 2025, during the forecast period 2025-2034. Europe led the market in 2025, while Asia Pacific is expected to witness th…",https://www.globenewswire.com/news-release/2025/08/18/3135106/0/en/Circular-Economy-in-Packaging-Market-Driving-Sustainable-Growth-to-2034-Towards-Packaging.html,2025-08-18T14:00:00Z,"Ottawa, Aug. 18, 2025 (GLOBE NEWSWIRE) -- The global circular economy in packaging market size stood in 2025 and is projected to grow by 2034, according to a study published by Towards Packaging, a s… [+29307 chars]"
India economy,IndieWire,David Ehrlich,The 100 Best Movies of the 1970s,"From ""Alien"" and ""All that Jazz"" to ""World on a Wire"" and ""Zabriskie Point,"" these are the films that defined the '70s.",https://www.indiewire.com/lists/best-70s-movies/,2025-08-18T14:00:00Z,"Listing the best movies of a given decade has become something of an IndieWire tradition over the last few years, starting with the countdown we put together for our ’90s Week extravaganza in 2022, c… [+171265 chars]"
India economy,Nep123.com,Editor, Reliance Spinning Mills Soars! Annual Profits Up 42%  #Nepal #Business #Success,"Reliance Spinning Mills: A Successful Comeback and Growth Story in the Nepalese Textile Industry! Kathmandu, get ready for some exciting news! Reliance Spinning Mills, a leading name in the Nepalese spinning industry, is back on track after navigating challen…",https://nep123.com/reliance-spinning-mills-soars-annual-profits-up-42-nepal-business-success-3/,2025-08-18T13:52:46Z,"Kathmandu, get ready for some exciting news! Reliance Spinning Mills, a leading name in the Nepalese spinning industry, is back on track after navigating challenges like the global COVID-19 pandemic … [+2739 chars]"
India economy,Nep123.com,Editor, Reliance Spinning Mills Soars! Annual Profits Up 42%  #Nepal #Business #Success,"Reliance Spinning Mills: A Successful Comeback and Growth Story in the Nepalese Textile Industry! Kathmandu, get ready for some exciting news! Reliance Spinning Mills, a leading name in the Nepalese spinning industry, is back on track after navigating challen…",https://nep123.com/reliance-spinning-mills-soars-annual-profits-up-42-nepal-business-success-2/,2025-08-18T13:43:57Z,"Kathmandu, get ready for some exciting news! Reliance Spinning Mills, a leading name in the Nepalese spinning industry, is back on track after navigating challenges like the global COVID-19 pandemic … [+2739 chars]"
India economy,Nep123.com,Editor, Reliance Spinning Mills Soars! Annual Profits Up 42%  #Nepal #Business #Success,"Reliance Spinning Mills: A Successful Comeback and Growth Story in the Nepalese Textile Industry! Kathmandu, get ready for some exciting news! Reliance Spinning Mills, a leading name in the Nepalese spinning industry, is back on track after navigating challen…",https://nep123.com/reliance-spinning-mills-soars-annual-profits-up-42-nepal-business-success/,2025-08-18T13:33:59Z,"Kathmandu, get ready for some exciting news! Reliance Spinning Mills, a leading name in the Nepalese spinning industry, is back on track after navigating challenges like the global COVID-19 pandemic … [+2739 chars]"
India economy,GlobeNewswire,Precedence Research,"Pet Food Products Market Size Worth USD 256.28 Billion by 2034, Driven by Premiumization and Sustainable Innovation","According to Towards FnB, the global pet food products market size is calculated at USD 156.94 billion in 2025 and is forecasted to hit around USD 256.28 billion by 2034, growing at a CAGR of 5.6% during the forecast period from 2025 to 2034. The market has b…",https://www.globenewswire.com/news-release/2025/08/18/3135083/0/en/Pet-Food-Products-Market-Size-Worth-USD-256-28-Billion-by-2034-Driven-by-Premiumization-and-Sustainable-Innovation.html,2025-08-18T13:30:00Z,"Ottawa, Aug. 18, 2025 (GLOBE NEWSWIRE) -- The global pet food products market size accounted for USD 148.62 billion in 2024 and is predicted to rise form USD 156.94 billion in 2025 to around USD 256.… [+21742 chars]"
